http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b53090489v.lowres,"Carte de Pierre Louys à Claude Debussy, [Paris, 8 décembre 1894] (manuscrit autographe)",0
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b9052322x.lowres,"Inauguration du monument élevé à Claude Débussy : Jean et Joël Martel, les deux sculpteurs du monument de Claude Debussy : [photographie de presse] / Agence Mondial",0
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b9052344h.lowres,"Inauguration du monument élevé à Claude Débussy : Jean et Joël Martel, les deux sculpteurs du monument de Claude Debussy : [photographie de presse] / Agence Mondial",0
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b90523611.lowres,"Inauguration du monument élevé à Claude Débussy : Jean et Joël Martel, les deux sculpteurs du monument de Claude Debussy : [photographie de presse] / Agence Mondial",0
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b53031124g.lowres,"[Télégrammes et lettre de Claude Debussy à Emma Debussy, La Haye, Amsterdam, 28 février 1914 et 1er mars 1914] (manuscrit autographe)",0
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b530311320.lowres,"[Lettre de Claude Debussy à Emma Debussy, Moscou, du 4 au dimanche 7 décembre 1913] (manuscrit autographe)",0
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b53031151c.lowres,"[Télégramme et lettre de Claude Debussy à Emma Debussy, Amsterdam, 27 février 1914] (manuscrit autographe)",0
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b53031154q.lowres,"[Télégramme et lettre de Claude Debussy à Emma Debussy, Budapest, 3 décembre 1910] (manuscrit autographe)",0
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b53031158h.lowres,"[Lettre de Claude Debussy à Emma Debussy, Moscou, 7 et 8 décembre 1913] (manuscrit autographe)",0
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b53031165k.lowres,"[Lettre de Claude Debussy à Emma Debussy, Wien [Vienne], 29 novembre et 30 novembre 1910, télégramme du 30 novembre 1910] (manuscrit autographe)",0
