http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b53090461f.thumbnail,"Lettre de Claude Debussy à Pierre Louys, Paris, 10, rue Gustave Doré, [17 juillet 1895] (manuscrit autographe)"
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b530904657.thumbnail,"Lettres de Claude Debussy à Pierre Louys, [Paris], samedi 15 octobre 1898 et dimanche 16 octobre 1898 (manuscrit autographe)"
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b53090470d.thumbnail,"Lettre de Claude Debussy à Pierre Louys, [Paris], mercredi [9 octobre 1895] (manuscrit autographe)"
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b53090473r.thumbnail,"Carte de visite de Claude Debussy à Pierre Louys, Paris, [après le 19 octobre 1899] (manuscrit autographe)"
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b530904818.thumbnail,"Lettre de Claude Debussy à Pierre Louys, [Paris], [entre le 2 et le 4 avril 1900] (manuscrit autographe)"
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b53090482q.thumbnail,"Lettre de Claude Debussy à Pierre Louys, [Paris], jeudi soir 3h 1/2 du matin [6 avril 1900] (manuscrit autographe)"
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b530904835.thumbnail,"Lettre de Claude Debussy à Pierre Louys, [Paris], mercredi 25 avril 1900 (manuscrit autographe)"
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b53090493k.thumbnail,"Lettre de Pierre Louys à Claude Debussy, [Paris], 21 mai 1898 (manuscrit autographe)"
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b53090511r.thumbnail,"Lettres de Pierre Louys à Claude Debussy, Lapras, 21 et 29 août 1895 (manuscrit autographe)"
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b530905126.thumbnail,"Lettre de Pierre Louys à Claude Debussy, [Paris, 27 novembre 1895] (manuscrit autographe)"
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b53090513n.thumbnail,"Lettre de Pierre Louys à Claude Debussy, [Paris, mi-janvier 1896] (manuscrit autographe)"
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b53090515j.thumbnail,"Lettre de Pierre Louys à Claude Debussy, [Paris], jeudi, [5 avril 1900] (manuscrit autographe)"
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b53090517f.thumbnail,"Lettre de Pierre Louys à Claude Debussy, [Paris, 18 décembre 1900] (manuscrit autographe)"
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b53090519b.thumbnail,"[Lettre de Pierre Louys à Claude Debussy, [Paris, mai 1901]] (manuscrit autographe)"
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b53090524h.thumbnail,"Lettre de Pierre Louys à Claude Debussy, [Paris, 22 mai 1902] (manuscrit autographe)"
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b53090525z.thumbnail,"Lettre de Pierre Louys à Claude Debussy, [Paris, début octobre 1902] (manuscrit autographe)"
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b53090535c.thumbnail,"Lettre de Pierre Louys à Claude Debussy, Paris, [mai 1897] (manuscrit autographe)"
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b53090536t.thumbnail,"Lettre de Pierre Louys à Claude Debussy, Paris, [7 ou 8 juillet 1897] (manuscrit autographe)"
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b530905378.thumbnail,"Lettre de Pierre Louys à Claude Debussy, [Paris], 31 mai 1894 (manuscrit autographe)"
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b53090540j.thumbnail,"Lettre de Pierre Louys à Claude Debussy, Paris, [14 octobre 1897] (manuscrit autographe)"
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b53140000q.thumbnail,[Papiers officiels et archives] (manuscrit autographe)
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b53090448r.thumbnail,"Lettre de Claude Debussy à Pierre Louys, [Paris], samedi [7 octobre 1893] (manuscrit autographe)"
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b530311394.thumbnail,"Lettre de Claude Debussy à Paul-Jean Toulet, Paris, 15 mars 1911 (manuscrit autographe)"
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b53090471v.thumbnail,"Lettre de Claude Debussy à Pierre Louys, [Paris], mardi, 31 janvier 1899 (manuscrit autographe)"
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b53090495g.thumbnail,"Deux lettres de Pierre Louys à Claude Debussy, Séville, [14 et 21 février 1895] (manuscrit autographe)"
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b53090501b.thumbnail,"Lettre de Pierre Louys à Claude Debussy, [Paris, dimanche 29 janvier 1899] (manuscrit autographe)"
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b530905109.thumbnail,"Lettre de Pierre Louys à Claude Debussy, [Paris, juin 1899] (manuscrit autographe)"
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b10508140t.thumbnail,[Vingtième anniversaire de la mort de Claude Debussy]
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b52000934d.thumbnail,Claude Debussy (1862-1918) : [portraits et documents]
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b53031125x.thumbnail,"Télégrammes de Claude Debussy à Emma Debussy, Bruxelles, Feignies, 28 et 29 avril 1914 (manuscrit autographe)"
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b53031126c.thumbnail,"Lettre de Gabriel Pierné à Emma Debussy, Malaret (Lot), 9 septembre 1923 (manuscrit autographe)"
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b53031127t.thumbnail,"Lettre de Walter Straram à Emma Debussy, [Paris], 26 janvier 1926 (manuscrit autographe)"
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b53031129q.thumbnail,"[2 télégrammes de Claude Debussy à Emma Debussy], Salzburg, Wien [Vienne], 29 novembre 1910 (manuscrit autographe)"
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b530311303.thumbnail,"[Télégramme et lettre de Claude Debussy à Emma Debussy, Rome, 19 et 20 février 1914] (manuscrit autographe)"
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b53031131j.thumbnail,"[Lettre et télégramme de Claude Debussy à Emma Debussy, Moscou, lundi 8 décembre 1913] (manuscrit autographe)"
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b53031138p.thumbnail,"[Télégrammes de Claude Debussy à Emma Debussy, Erquelinnes, Alexandrowo, Varsovie, Moscou, du 1er au 6 décembre 1913] (manuscrit autographe)"
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b53031141z.thumbnail,"[Billets de Claude Debussy à Emma Debussy, Paris, s. d. , [31 décembre 1917], 1er janvier 1918] (manuscrit autographe)"
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b53031143v.thumbnail,"Télégrammes de Claude Debussy à Emma Debussy, Anvers, Roosendaal, Amsterdam, 26 février 1914 (manuscrit autographe)"
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b530311466.thumbnail,"[Lettre de Claude Debussy à Emma Debussy, Budapest, 4 décembre 1910] (manuscrit autographe)"
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b530311483.thumbnail,"[Télégrammes de Claude Debussy à Emma Debussy, Moscou, Varsovie, Berlin, Liège, du 12 au 16 décembre 1913] (manuscrit autographe)"
http://gallica.bnf.fr/ark:/12148/bpt6k128692k,http://gallica.bnf.fr/ark:/12148/btv1b53031149j.thumbnail,"[Lettre et télégrammes de Claude Debussy à Emma Debussy, Saint-Petersbourg, 9 et 10 décembre 1913] (manuscrit autographe)"
